"","feature_id","observed_EAF","mean_resampled_EAF","lower","upper","core","time","depth","time_f","cluster_gene","tax1","superkingdom","phylum","class","order","family","genus","species","color"
"5132","WaterYear_HA4_D3_16849156",0.000350356072045185,0.000272089244654856,-0.0402822621953226,0.0438796307568406,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_16849156_6","2026735","Bacteria","Unclassified Bacteria","Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Deltaproteobacteria bacterium","#ccccccc2"
"5133","WaterYear_HA4_D3_16930491",0.0648189608955538,0.0645710250043253,0.0283940163576113,0.102927543091827,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_21173816_4","1883427","Bacteria","Actinomycetota","Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","Actinomycetes bacterium","#2444FF"
"5134","WaterYear_HA4_D3_20788212",0.0291549748561908,0.0295386795722973,0.00241981303911844,0.0559007220003097,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_14037439_12","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"5135","WaterYear_HA4_D3_21097895",-0.0673360091028516,-0.0668549453802232,-0.103486001455512,-0.0328763138441912,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_23382401_7","1909295","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Unclassified Solirubrobacterales","Unclassified Solirubrobacterales","Solirubrobacterales bacterium","#ccccccc2"
"5136","WaterYear_HA4_D3_22221166",-0.0087073702031348,-0.00813007783068471,-0.0274578782757195,0.0127271152730008,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_6999920_33","406431","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonosporaceae","Actinomadura","Actinomadura alba","#ccccccc2"
"5137","WaterYear_HA4_D3_2399142",0.010365944018768,0.0106063321920486,-0.0302443650827359,0.0464584436616827,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_29836500_6","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5138","WaterYear_HA4_D3_26764491",-0.0176793342329152,-0.0172571097904229,-0.0436614597340431,0.00617650555710385,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_2327217_19","1803475","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_1_20CM_3_68_9","#ccccccc2"
"5139","WaterYear_HA4_D3_29764311",0.021229247036808,0.0207649043073745,-0.0212438465777613,0.0628939629395151,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_29764311_2","1803496","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_2_20CM_68_14","#ccccccc2"
"5140","WaterYear_HA4_D3_5322440",0.0549441210467902,0.0543901186188626,0.00462261950592816,0.101291975826401,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_5322440_2","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium","#B7B180"
"5141","WaterYear_HA4_D3_5421277",0.0633348514079975,0.0639392575814193,0.00120929370630608,0.123078217045124,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_5421277_3","2026799","Bacteria","Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Verrucomicrobiota bacterium","#B4FF00"
"5142","WaterYear_HA4_D3_6103586",0.129759348755196,0.129591214263872,0.042161295968439,0.220723820585775,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_6103586_7","2721161","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Bradyrhizobium","Bradyrhizobium australiense","#B7B180"
"5143","WaterYear_HA4_D3_8912273",-0.0395672849308485,-0.0391753455878607,-0.0764514989467448,-0.0039462908927295,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_8912273_1","1803475","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_1_20CM_3_68_9","#ccccccc2"
"5144","WaterYear_HA4_D3_9700169",0.0823348981271409,0.0828776439500161,0.0419282827115127,0.125659226104475,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_9700169_1","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"5145","WaterYear_HA5_D1_1116894",-0.00252035883319232,-0.00264432981700363,-0.0225063464671708,0.0158705035995265,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D1_15010529_2","2056631","Archaea","Thermoproteota","Unclassified Thermoproteota","Unclassified Thermoproteota","Unclassified Thermoproteota","Unclassified Thermoproteota","Thermoproteota archaeon","#ccccccc2"
"5146","WaterYear_HA5_D1_11250616",0.00241297442799103,0.00272901928065688,-0.0201157946011396,0.0298130124867189,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_10811923_4","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"5147","WaterYear_HA5_D1_15359699",0.0552984485545329,0.0556198267859798,0.0132773522217215,0.10134257506463,"April_20-30cm","April","20-30cm","April","WaterYear_HA5_D1_15359699_9","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"5148","WaterYear_HA5_D1_18736559",0.0670660544002138,0.0681101861602691,0.0323105017336032,0.108966730445462,"April_20-30cm","April","20-30cm","April","WaterYear_HC8_D1_22927122_1","2080302","Bacteria","Actinomycetota","Acidimicrobiia","Unclassified Acidimicrobiia","Unclassified Acidimicrobiia","Unclassified Acidimicrobiia","Acidimicrobiia bacterium","#2444FF"
"5149","WaterYear_HA5_D1_18846880",0.152133210716346,0.153285846931763,0.075867070279974,0.226023761213714,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D1_15342416_9","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"5150","WaterYear_HA5_D1_20956422",-0.00124943841121304,-0.00181372975084736,-0.0582102768063072,0.0570187732715569,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_5489009_2","2732252","Bacteria","Actinomycetota","Thermoleophilia","Thermoleophilales","Thermoleophilaceae","Unclassified Thermoleophilaceae","Thermoleophilaceae bacterium","#ccccccc2"
"5151","WaterYear_HA5_D1_25234773",-0.0160943719228574,-0.0157357091624434,-0.072828830982333,0.0375061778064331,"April_20-30cm","April","20-30cm","April","WaterYear_HA5_D1_25234773_34","1909295","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Unclassified Solirubrobacterales","Unclassified Solirubrobacterales","Solirubrobacterales bacterium","#ccccccc2"
"5152","WaterYear_HA5_D3_10794558",0.0466943355026096,0.0470841587157795,0.00340594600271388,0.0920565184792507,"April_20-30cm","April","20-30cm","April","WaterYear_HA5_D3_10794558_21","1909295","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Unclassified Solirubrobacterales","Unclassified Solirubrobacterales","Solirubrobacterales bacterium","#2444FF"
"5153","WaterYear_HA5_D3_11214563",0.0168001042546588,0.0163819139016879,-0.0363997711253499,0.0648969442619793,"April_20-30cm","April","20-30cm","April","WaterYear_HA5_D3_11214563_2","2732252","Bacteria","Actinomycetota","Thermoleophilia","Thermoleophilales","Thermoleophilaceae","Unclassified Thermoleophilaceae","Thermoleophilaceae bacterium","#ccccccc2"
"5154","WaterYear_HA5_D3_14110069",0.0940665071144122,0.0941690835441152,0.0538730527099859,0.132075788692035,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D5_11042862_2","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"5155","WaterYear_HA5_D3_17422175",0.0679224200692854,0.068671802692033,0.0246114222474134,0.109543034737824,"April_20-30cm","April","20-30cm","April","WaterYear_HA5_D3_17422175_1","1882271","Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Unclassified Geodermatophilaceae","Geodermatophilaceae bacterium","#2444FF"
"5156","WaterYear_HA5_D3_22854781",-0.0101459344359812,-0.0101126038494955,-0.0994739102037967,0.070818398159573,"April_20-30cm","April","20-30cm","April","WaterYear_AB4_D3_24078282_2","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5157","WaterYear_HA5_D3_29237160",0.029232647285271,0.0295714872024276,0.000883596248241264,0.0608178806467477,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D5_10404786_2","2026735","Bacteria","Unclassified Bacteria","Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Deltaproteobacteria bacterium","#424242"
"5158","WaterYear_HA5_D3_6995896",0.02571944719466,0.0270750357110047,-0.0578316031241525,0.10345579584521,"April_20-30cm","April","20-30cm","April","WaterYear_AA3_D3_15212149_2","2026735","Bacteria","Unclassified Bacteria","Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Deltaproteobacteria bacterium","#ccccccc2"
"5159","WaterYear_HA5_D3_720512",0.0720119843845642,0.0723282544496992,0.0434261771736556,0.10119492147029,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_22242891_27","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"5160","WaterYear_HA5_D3_8807351",-0.041316615293869,-0.0412972028324055,-0.101684833949955,0.0147206327123343,"April_20-30cm","April","20-30cm","April","WaterYear_HA5_D3_8807351_7","2026739","Archaea","Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Euryarchaeota archaeon","#ccccccc2"
"5161","WaterYear_HA5_D3_8837229",0.0413332011744807,0.0416860101508094,0.0098785097507484,0.0716209112150272,"April_20-30cm","April","20-30cm","April","WaterYear_HA5_D3_8837229_39","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"5162","WaterYear_HA5_D5_11174080",-0.00737882506909139,-0.00748081346848892,-0.0305003566355151,0.0138968053664022,"April_20-30cm","April","20-30cm","April","WaterYear_HA5_D5_11174080_24","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"5163","WaterYear_HA5_D5_19976634",0.0848440863623087,0.0849630880423919,0.0611543999492701,0.1067960659307,"April_20-30cm","April","20-30cm","April","WaterYear_HA5_D5_19976634_10","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"5164","WaterYear_HA5_D5_5216161",0.0219066666965735,0.0220315241851211,-0.0163953536801805,0.0595526011204592,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D5_5627049_7","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"5165","WaterYear_HA8_D1_1899505",0.0077348354950327,0.00886895090242973,-0.0719873561975481,0.0966822843232205,"April_20-30cm","April","20-30cm","April","WaterYear_HA8_D1_1899505_1","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5166","WaterYear_HA8_D1_21841125",-0.0027471821096526,-0.00192149714529062,-0.0517565091230062,0.0462112269922628,"April_20-30cm","April","20-30cm","April","WaterYear_HA8_D1_21841125_10","1803475","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_1_20CM_3_68_9","#ccccccc2"
"5167","WaterYear_HA8_D1_25731978",-0.00597281905358659,-0.00565714149347964,-0.0932915544452657,0.075406088988075,"April_20-30cm","April","20-30cm","April","WaterYear_AB3_D3_10701289_10","2026799","Bacteria","Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Verrucomicrobiota bacterium","#ccccccc2"
"5168","WaterYear_HA8_D1_3657660",0.0333225947973422,0.0338095698076403,-0.0487460451390763,0.118877179199081,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_12613391_2","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5169","WaterYear_HA8_D1_8339093",0.139513067599874,0.139563081549419,0.106055852226368,0.175024429126987,"April_20-30cm","April","20-30cm","April","WaterYear_HA8_D1_8339093_1","190147","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","[Mycobacterium] manitobense","#2444FF"
"5170","WaterYear_HA8_D1_8835238",0.0190293602567875,0.0195834878908302,-0.051699500179942,0.0853510069115398,"April_20-30cm","April","20-30cm","April","WaterYear_HA8_D1_8835238_5","2026799","Bacteria","Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Unclassified Verrucomicrobiota","Verrucomicrobiota bacterium","#ccccccc2"
"5171","WaterYear_HA8_D3_11648186",-0.0288720878738071,-0.0284681137365153,-0.0668549538236928,0.0104483735391315,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_4924970_3","2791992","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces sp. MUM 136J","#ccccccc2"
"5172","WaterYear_HA8_D3_12591802",0.0223033688955938,0.0225252733300093,0.00404374972689672,0.0404219211044742,"April_20-30cm","April","20-30cm","April","WaterYear_HA8_D3_12591802_1","1803496","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_2_20CM_68_14","#2444FF"
"5173","WaterYear_HA8_D3_13781815",-0.00343369958843541,-0.00414140478587768,-0.0336188457016771,0.0230944453104695,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_14695507_14","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5174","WaterYear_HA8_D3_15584346",0.0761000684307327,0.0755727404986333,0.0255444729273511,0.128941839380251,"April_20-30cm","April","20-30cm","April","WaterYear_HB9_D3_19892075_2","1803496","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_2_20CM_68_14","#2444FF"
"5175","WaterYear_HA8_D3_17721430",-0.0327502030981717,-0.0320016103530182,-0.064008663680013,-0.00442336866015069,"April_20-30cm","April","20-30cm","April","WaterYear_AB9_D3_20464769_4","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"5176","WaterYear_HA8_D3_19529914",0.0418579224518644,0.0425252502106252,0.00485623855859654,0.0872046273772127,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_26209680_28","2212470","Bacteria","Candidatus Eisenbacteria","Unclassified Candidatus Eisenbacteria","Unclassified Candidatus Eisenbacteria","Unclassified Candidatus Eisenbacteria","Unclassified Candidatus Eisenbacteria","Candidatus Eisenbacteria bacterium","#998e3c"
"5177","WaterYear_HA8_D3_24197712",0.00717254741260376,0.00682485961182065,-0.0401821718658961,0.0515416097106904,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_5388919_14","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5178","WaterYear_HA8_D3_25686757",0.0230180838311382,0.0232391485297044,-0.000193023440099529,0.0488500197295936,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_30155152_17","1803507","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium 13_2_20CM_2_64_7","#ccccccc2"
"5179","WaterYear_HA8_D3_30868152",0.0225118009391491,0.0231736353809992,-0.0321454471191669,0.0726434932143326,"April_20-30cm","April","20-30cm","April","WaterYear_HA8_D3_30868152_3","1803496","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_2_20CM_68_14","#ccccccc2"
"5180","WaterYear_HA8_D3_6862587",0.153629653307396,0.153916909734841,0.123799012563593,0.183017686786572,"April_20-30cm","April","20-30cm","April","WaterYear_AA3_D1_16073177_58","2978347","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium sp. CPCC 205710","#2444FF"
"5181","WaterYear_HA8_D3_7040457",0.0229749335023217,0.0232129976364903,0.00225225349280089,0.0468240409444837,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D3_6405424_5","1803475","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_1_20CM_3_68_9","#2444FF"
"5182","WaterYear_HA8_D5_10226364",-0.00704017291414657,-0.00716496184083206,-0.0324536822531644,0.0152223240536966,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D5_14597170_5","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium","#ccccccc2"
"5183","WaterYear_HA8_D5_12323597",0.00684357627629499,0.00642502391673937,-0.031495974922367,0.0442647089924643,"April_20-30cm","April","20-30cm","April","WaterYear_HA8_D5_12323597_13","1803496","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_2_20CM_68_14","#ccccccc2"
"5184","WaterYear_HA8_D5_17873422",0.0239002954320055,0.0247525423485497,-0.0260076739320158,0.0706045913188554,"April_20-30cm","April","20-30cm","April","WaterYear_HA8_D5_17873422_1","1977087","Bacteria","Pseudomonadota","Unclassified Pseudomonadota","Unclassified Pseudomonadota","Unclassified Pseudomonadota","Unclassified Pseudomonadota","Pseudomonadota bacterium","#ccccccc2"
"5185","WaterYear_HA9_D1_14100887",0.0141054502759813,0.0149414518159427,-0.00935280298257127,0.0437411321309511,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D1_14100887_64","39595","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Microlunatus","Microlunatus sp.","#ccccccc2"
"5186","WaterYear_HA9_D1_14316183",0.0134115206899724,0.0139758986967694,-0.0441625970905164,0.0658425635901905,"April_20-30cm","April","20-30cm","April","WaterYear_HA3_D1_8907160_1","2026780","Bacteria","Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota","Planctomycetota bacterium","#ccccccc2"
"5187","WaterYear_HA9_D1_17820960",0.0312193437705642,0.031757797890212,-0.00271120001881513,0.0695170852352561,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D1_16419510_6","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"5188","WaterYear_HA9_D1_26461274",0.0765905193298323,0.0765558366714838,0.0540766414660845,0.0992567279287481,"April_20-30cm","April","20-30cm","April","WaterYear_HA8_D1_20203015_3","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"5189","WaterYear_HA9_D3_11973379",0.0284687510094817,0.0285470438338777,-0.0138910215678167,0.0763676798452373,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_11973379_10","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5190","WaterYear_HA9_D3_12435799",-0.039657448626485,-0.0395306349693867,-0.0753094991134531,-0.00645795157391328,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_12435799_4","2026735","Bacteria","Unclassified Bacteria","Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Deltaproteobacteria bacterium","#ccccccc2"
"5191","WaterYear_HA9_D3_13704361",0.156004522669671,0.155799963206677,0.110609892928658,0.196258556347417,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_13704361_9","1834080","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Unclassified Mycobacteriaceae","Mycobacteriaceae bacterium 1482268.1","#2444FF"
"5192","WaterYear_HA9_D3_13904418",0.0604300666778084,0.0606557159160314,0.0286710272017836,0.0949517608054824,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_13904418_1","1803496","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_2_20CM_68_14","#2444FF"
"5193","WaterYear_HA9_D3_15784886",-0.00433835967953495,-0.00416538691159777,-0.0324773139239635,0.0239549954785509,"April_20-30cm","April","20-30cm","April","WaterYear_AB3_D3_15601900_12","2026742","Bacteria","Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Gemmatimonadota bacterium","#ccccccc2"
"5194","WaterYear_HA9_D3_17822258",0.140382511304011,0.14089247444587,0.0973005275215357,0.184036341677705,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_20579925_10","1891241","Bacteria","Pseudomonadota","Betaproteobacteria","Unclassified Betaproteobacteria","Unclassified Betaproteobacteria","Unclassified Betaproteobacteria","Betaproteobacteria bacterium","#B7B180"
"5195","WaterYear_HA9_D3_18202623",0.0224295197611049,0.0228670005605319,-0.0110486321477741,0.053254590880432,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_18202623_1","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5196","WaterYear_HA9_D3_19888098",0.0360013629268159,0.0356759846918461,-0.0221625796192708,0.0907362401577424,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_19888098_14","2026739","Archaea","Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Unclassified Euryarchaeota","Euryarchaeota archaeon","#ccccccc2"
"5197","WaterYear_HA9_D3_2090676",-0.0157234690407649,-0.0154971147763987,-0.0408556411209242,0.00728195755126686,"April_20-30cm","April","20-30cm","April","WaterYear_AB3_D3_436686_5","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"5198","WaterYear_HA9_D3_21331920",0.0145861866724373,0.0151193039222135,-0.0588284162762143,0.0822310934438259,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_21331920_7","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5199","WaterYear_HA9_D3_21407530",-0.0250565835566167,-0.0249503756919046,-0.0875386307400913,0.0374940421732459,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_21407530_1","478107","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonosporaceae","Actinoallomurus","Actinoallomurus iriomotensis","#ccccccc2"
"5200","WaterYear_HA9_D3_23006818",0.00809667124014781,0.00822913993838196,-0.0307126055246571,0.0440143149308999,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_23006818_10","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"5201","WaterYear_HA9_D3_23357551",0.0165126675275427,0.0172205042368082,-0.0181633203868428,0.0513295554879867,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_23357551_9","1883427","Bacteria","Actinomycetota","Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","Actinomycetes bacterium","#ccccccc2"
"5202","WaterYear_HA9_D3_23571548",0.037905628737268,0.0390523352005444,-0.0205603565453996,0.100818446053235,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_23571548_17","1665148","Bacteria","Actinomycetota","Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","uncultured actinobacterium Rifle_16ft_4_minimus_38826","#ccccccc2"
"5203","WaterYear_HA9_D3_27336077",-0.00934186985873974,-0.00910941886482316,-0.0371372604260509,0.0162628575322452,"April_20-30cm","April","20-30cm","April","WaterYear_HA9_D3_27336077_13","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"5204","WaterYear_HA9_D3_28242135",0.0588303675543357,0.05920920781485,0.0324964157872078,0.0861593534720559,"April_20-30cm","April","20-30cm","April","WaterYear_HA4_D3_2896119_4","1803475","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_1_20CM_3_68_9","#2444FF"
